tarih,ürün,bölge,satış_temsilcisi,miktar,birim_fiyat,indirim_oranı,toplam_satış
2023-10-23,Headphones,Antalya,Ali Yılmaz,5,1828.3211891892847,0.018278616516215984,8974.510036518108
2023-01-28,Laptop,Ankara,Ali Yılmaz,18,860.2524229710286,0.2724045268124923,11266.483837541502
2024-07-03,Tablet,Antalya,Mehmet Kaya,14,254.11814254429004,0.03857894578816575,3420.4034549899825
2023-12-21,Laptop,İzmir,Ayşe Demir,17,755.2118349400369,0.037612604770161984,12355.707961469705
2023-02-04,Tablet,İstanbul,Fatma Özkan,13,1014.3161939847954,0.03650859201800168,12704.704192457579
2024-04-26,Laptop,Ankara,Can Arslan,19,1626.3700204928446,0.18349392581699772,25230.879011429286
2023-07-01,Keyboard,İstanbul,Ali Yılmaz,10,402.5310435966401,0.08063928450905945,3700.71228248322
2024-03-14,Mouse,Ankara,Ali Yılmaz,13,1196.583677454474,0.12794992417255832,13565.251526554688
2023-02-17,Keyboard,Ankara,Ayşe Demir,18,602.4045868105258,0.12009385085189822,9541.071003772855
2023-11-25,Phone,Bursa,Ali Yılmaz,13,1607.3787716954412,0.27982588171809397,15048.703665460625
2023-09-29,Phone,İzmir,Ali Yılmaz,5,944.11119626468,0.16937719168003904,3921.0014660384313
2024-10-19,Phone,Ankara,Can Arslan,13,86.94353657999142,0.22077538606559663,880.7310684332613
2023-07-08,Phone,İstanbul,Mehmet Kaya,16,673.4992310450051,0.017135149011132975,10591.339541794647
2023-04-27,Keyboard,İzmir,Can Arslan,10,1725.267927411487,0.15001747775732602,14664.475844856064
2023-09-25,Headphones,Ankara,Fatma Özkan,9,1532.010812676092,0.09377940747249004,12495.05771779692
2024-07-25,Phone,Antalya,Can Arslan,14,779.1969122341816,0.2658864649367153,8008.265996508834
2023-03-30,Phone,Ankara,Fatma Özkan,12,156.2087923653333,0.054737412195747015,1771.8999277083863
2024-10-26,Headphones,Ankara,Fatma Özkan,10,1465.916955722042,0.11008842210216015,13045.364711338003
2023-04-09,Mouse,İzmir,Fatma Özkan,5,502.8381472576191,0.121597608194086,2208.4711562117354
2024-04-11,Tablet,İstanbul,Fatma Özkan,15,1514.9939025288454,0.2690985868093233,16609.667765003873
2023-07-02,Tablet,İstanbul,Mehmet Kaya,6,1301.0587050357392,0.0076709397269204005,7746.47017276935
2023-11-01,Laptop,İzmir,Ayşe Demir,16,1627.211330808784,0.2626465951187689,19197.27704373082
2024-12-03,Headphones,Antalya,Mehmet Kaya,10,1541.0693532505034,0.04400853420455446,14732.491499063879
2023-08-03,Tablet,Antalya,Ali Yılmaz,17,1355.246119269459,0.06938397849478663,21440.633778473708
2024-01-18,Keyboard,Ankara,Fatma Özkan,3,395.3979311865954,0.0015418882756680907,1184.364815256826
2024-08-24,Headphones,İzmir,Mehmet Kaya,16,660.1931186562041,0.25755193636546636,7842.545641138282
2024-09-12,Laptop,Antalya,Fatma Özkan,3,1752.4341366796466,0.0506575390111185,4990.980408109144
2024-09-07,Phone,İzmir,Ali Yılmaz,16,1705.7411389194183,0.11501914231747767,24152.77209768431
2024-07-06,Keyboard,İzmir,Ayşe Demir,1,418.93179516119204,0.21611519957593373,328.39426664122686
2024-11-29,Phone,İstanbul,Mehmet Kaya,16,1665.9825184451124,0.24886881470491495,20021.94278016909
2024-01-07,Phone,İzmir,Fatma Özkan,14,1358.475312039174,0.20910724980128984,15041.715858619986
2024-02-19,Phone,İstanbul,Fatma Özkan,18,845.1671670920172,0.2659141085880425,11167.655278443519
2023-12-01,Phone,İzmir,Ayşe Demir,4,504.49198318712814,0.2085562398630197,1597.108128530332
2024-12-02,Phone,Antalya,Ali Yılmaz,2,1562.2353286020489,0.11793653946212374,2755.981400242499
2023-09-13,Tablet,Bursa,Ali Yılmaz,13,1952.7686961704187,0.11074085814276134,22574.726395028407
2023-08-24,Tablet,İstanbul,Can Arslan,2,376.5465018100776,0.13877806413154592,648.5802144667388
2024-12-04,Headphones,İstanbul,Mehmet Kaya,2,193.0599315462252,0.19894387469256264,309.30368143307646
2024-07-21,Tablet,Antalya,Fatma Özkan,3,1795.3603777996746,0.25597274075913523,4007.3911837318064
2023-05-08,Laptop,İzmir,Ali Yılmaz,16,550.4620540128868,0.22563429980909244,6820.142942147429
2024-08-19,Phone,Ankara,Ali Yılmaz,7,1699.0243684408176,0.07788098511254356,10966.918738275006
2024-03-23,Keyboard,İstanbul,Can Arslan,8,983.474473032769,0.2586228427729791,5833.004072179014
2023-09-22,Keyboard,Bursa,Ayşe Demir,6,1479.0754152970703,0.2628577434808668,6541.7339351643395
2023-11-23,Laptop,İstanbul,Ali Yılmaz,4,1049.1660004276077,0.10464957223758904,3757.4849091065457
2024-11-13,Keyboard,İstanbul,Fatma Özkan,10,265.6770178026636,0.010677069241942916,2628.403658875917
2024-08-04,Tablet,Ankara,Ayşe Demir,10,585.2880133388026,0.18739919228511503,4756.055123849514
2024-03-15,Mouse,Antalya,Ali Yılmaz,5,1388.7021889343425,0.24452163020274204,5245.672329150005
2023-03-20,Mouse,İzmir,Ayşe Demir,2,948.430520471264,0.29665216239109893,1334.1531113914962
2023-09-05,Mouse,Ankara,Ayşe Demir,1,1778.67992695171,0.11959274826391919,1565.962706205688
2023-12-29,Headphones,Antalya,Ayşe Demir,14,1724.5847881854727,0.09776440278473711,21783.745008436286
2023-10-25,Keyboard,İzmir,Fatma Özkan,6,1984.1839320976087,0.28541905859373184,8507.160132729
2024-01-04,Phone,İzmir,Ali Yılmaz,3,758.3819529778541,0.13159425007381645,1975.7497458186515
2024-04-03,Monitor,Antalya,Mehmet Kaya,9,1097.2305637468498,0.251999328181303,7386.562789403862
2023-06-07,Mouse,Ankara,Ali Yılmaz,6,674.7825079734191,0.04928605298172278,3849.1508492058088
2023-04-20,Tablet,İzmir,Mehmet Kaya,12,90.47816264173021,0.22826579330145289,837.9011168382934
2024-04-21,Tablet,Antalya,Ali Yılmaz,19,979.2266181228628,0.2213641245506227,14486.758526243138
2024-06-11,Monitor,İzmir,Can Arslan,8,463.95700125375305,0.03466751300418952,3582.98212703523
2024-09-03,Mouse,İzmir,Ali Yılmaz,7,438.47838738229916,0.08525528871351863,2807.6705010996825
2023-06-11,Tablet,Antalya,Fatma Özkan,14,1111.8828830766172,0.04796392900993241,14819.736559675199
2024-10-20,Mouse,Ankara,Ayşe Demir,17,1031.5230046820004,0.23893216845704318,13346.00259812009
2023-12-06,Laptop,Antalya,Ayşe Demir,6,1596.60064902796,0.0661526361409944,8945.887843382026
2023-04-07,Phone,Ankara,Can Arslan,7,558.7912303178277,0.2908847816713014,2773.73155700892
2023-04-07,Phone,Bursa,Can Arslan,5,325.3381738975106,0.22905475310046366,1254.089594006303
2024-08-31,Phone,Antalya,Ayşe Demir,3,1273.954310459677,0.057604825422011015,3601.7051844300863
2024-06-29,Laptop,İstanbul,Ali Yılmaz,7,1780.5644334151207,0.18763003504997802,10125.339464552882
2024-08-16,Keyboard,İstanbul,Ali Yılmaz,14,1359.2418416552869,0.2778924830763588,13741.262516469831
2023-01-10,Phone,Ankara,Ayşe Demir,4,1126.2759040679098,0.07255145862460594,4178.251777656145
2023-04-07,Mouse,İzmir,Ayşe Demir,19,1303.4503874873028,0.1802836453613157,20300.732401585978
2024-07-06,Phone,İzmir,Fatma Özkan,17,426.6620163964438,0.14139248237223634,6227.698650991515
2024-03-17,Mouse,Bursa,Ayşe Demir,7,855.5594255679313,0.05980364684135494,5630.756962806319
2024-03-19,Tablet,Ankara,Ali Yılmaz,11,158.6946644955114,0.1829438284644351,1426.2870051740583
2024-03-02,Headphones,İstanbul,Can Arslan,8,453.7613125969141,0.16319193338549023,3037.689013589487
2024-12-28,Headphones,İstanbul,Ayşe Demir,9,718.535981370629,0.03344630635163458,6250.532461317311
2024-01-03,Tablet,Ankara,Mehmet Kaya,18,1774.7335188136803,0.16619797665093927,26635.97518006041
2023-10-01,Mouse,Bursa,Can Arslan,13,689.2844877575665,0.11162467648886877,7960.463287436823
2024-03-08,Headphones,Bursa,Ayşe Demir,15,1767.7455630622674,0.014881772504844825,26121.575636194888
2023-03-20,Keyboard,Bursa,Can Arslan,19,219.86311444979637,0.14621533250161287,3566.599365247905
2023-06-03,Mouse,Bursa,Ali Yılmaz,18,1667.3010427776305,0.05710109252851426,28297.73396989974
2023-09-30,Monitor,İstanbul,Fatma Özkan,17,658.7741733834565,0.21753334797999482,8762.969972038194
2023-02-18,Phone,Ankara,Mehmet Kaya,8,1598.17351023111,0.28229769677233113,9176.102474002528
2023-02-15,Tablet,Bursa,Can Arslan,1,149.96374539319643,0.12056288137102185,131.88368414740236
2024-04-08,Mouse,Antalya,Fatma Özkan,6,1287.7510751528575,0.055925941456192375,7294.3943034822605
2023-08-21,Tablet,İzmir,Ayşe Demir,14,619.2267883207242,0.2245826125745497,6722.229057929116
2023-10-28,Monitor,İzmir,Fatma Özkan,4,1444.4937886429313,0.2871404497619388,4118.884769974693
2024-02-02,Monitor,İstanbul,Fatma Özkan,12,1094.4872761457702,0.1854872396264364,10697.68622984681
2024-09-01,Monitor,Ankara,Can Arslan,16,51.83965977188062,0.01177951549459807,819.6642191418089
2024-04-01,Phone,Antalya,Ali Yılmaz,16,1123.7878955113003,0.04594335002518685,17154.517037980106
2024-11-29,Tablet,İzmir,Fatma Özkan,8,1551.00591457132,0.29262311030542354,8777.165917978818
2023-12-05,Mouse,Bursa,Can Arslan,14,183.45938302312095,0.2692191954964759,1876.9603372709907
2023-10-05,Mouse,Bursa,Fatma Özkan,19,423.8856239110196,0.1666491840508894,6711.6631805515735
2023-01-19,Tablet,Bursa,Mehmet Kaya,11,214.3155140039096,0.1068279255499265,2105.626954526763
2023-03-10,Keyboard,İzmir,Ayşe Demir,5,1427.8780515387245,0.160604330418497,5992.773265760397
2023-09-28,Keyboard,Antalya,Ali Yılmaz,8,678.031693631673,0.16792339840010248,4513.3944593125225
2024-09-09,Headphones,İzmir,Ayşe Demir,12,426.09760894474783,0.027814443243080966,4970.951294216899
2024-06-29,Laptop,Ankara,Ayşe Demir,17,286.54084611079156,0.09083253848159015,4428.731432558057
2024-05-30,Mouse,Antalya,Ayşe Demir,10,1437.9669927323514,0.2695065825502996,10504.254227009238
2023-07-16,Keyboard,Ankara,Fatma Özkan,17,1456.2080968458063,0.055135399532370344,23390.63118760698
2024-09-28,Keyboard,İzmir,Ali Yılmaz,12,1005.0824425770695,0.15859698119678267,10148.15281596549
2024-10-12,Monitor,Antalya,Fatma Özkan,10,1635.6379275775705,0.07724369284311745,15092.952138972154
2024-04-21,Mouse,Bursa,Can Arslan,14,1719.202096041648,0.22498610454072235,18653.6771894899
2024-10-22,Monitor,Ankara,Fatma Özkan,7,611.3653722358777,0.21740887627854735,3349.143795637218
2023-10-21,Tablet,Antalya,Fatma Özkan,12,1711.8141628432643,0.012280183312303615,20289.51325352342
2024-01-25,Laptop,İzmir,Ayşe Demir,6,995.7850756718805,0.025620909048816497,5821.632940895534
2024-12-12,Headphones,Antalya,Ali Yılmaz,7,992.8212659582674,0.12874484758749655,6055.004503735913
2023-12-18,Monitor,Ankara,Mehmet Kaya,10,1034.5773299377715,0.23062413940875387,7959.788235690667
2024-06-27,Mouse,Ankara,Ali Yılmaz,11,1594.27446477934,0.12069211241471157,15420.439230419166
2023-08-20,Tablet,Antalya,Ali Yılmaz,2,561.6963341541388,0.1265137852577749,981.2680095097653
2023-08-14,Monitor,İzmir,Mehmet Kaya,18,725.083929026639,0.19613602533733848,10491.639284724717
2023-03-29,Headphones,Bursa,Can Arslan,10,838.2712021087264,0.29797955892892397,5884.8351904154915
2023-07-13,Mouse,Ankara,Fatma Özkan,1,1221.5446912122572,0.21025970917316397,964.7030596959457
2023-02-11,Keyboard,Ankara,Can Arslan,19,442.85464605438926,0.07956256109904873,7744.779928174098
2024-12-20,Laptop,Bursa,Ayşe Demir,8,385.2294875678535,0.16419740530184582,2575.8064421076183
2024-02-14,Tablet,Antalya,Mehmet Kaya,3,1711.4944108191512,0.16776543953053744,4273.094396202054
2023-09-07,Phone,Bursa,Ayşe Demir,11,1499.698589214579,0.15984811122041828,13859.720625615726
2024-04-29,Tablet,Bursa,Ayşe Demir,5,818.475797910281,0.25528556982204,3047.6536872760303
2023-07-23,Phone,Bursa,Ali Yılmaz,15,1765.6836084858624,0.19460488600720935,21331.094266975095
2023-11-26,Monitor,Antalya,Ali Yılmaz,14,653.8988366551188,0.06053848447573707,8600.379089169985
2024-09-30,Phone,Bursa,Mehmet Kaya,15,408.8873054979164,0.22693532639667352,4741.444970479355
2024-07-30,Monitor,İzmir,Fatma Özkan,5,1991.2463876309394,0.1350830431324772,8611.313829816
2023-08-25,Headphones,İstanbul,Mehmet Kaya,7,457.7398609497478,0.03910593901297966,3078.8765970454606
2023-05-24,Tablet,Antalya,Fatma Özkan,8,1152.5610825174492,0.006302747095908223,9162.374252014044
2024-02-13,Monitor,Bursa,Ayşe Demir,5,638.5282708422527,0.011219097122639188,3156.8228007806133
2024-06-04,Monitor,Antalya,Fatma Özkan,3,310.7065260789006,0.2806183469003396,670.5497230784767
2024-09-06,Mouse,Antalya,Ayşe Demir,14,243.4977123845612,0.12859328376255952,2970.5975874450287
2023-06-30,Laptop,İstanbul,Can Arslan,19,449.3646976596085,0.2393994105657672,6493.954024305846
2024-11-08,Phone,Antalya,Can Arslan,19,522.4014572902964,0.06104639836659376,9319.703866604015
2023-01-04,Phone,Ankara,Fatma Özkan,12,516.0783425985895,0.18866186909645263,5024.5684546048815
2024-06-04,Headphones,Antalya,Ayşe Demir,11,1897.9880452753453,0.0656315125232639,19507.62241024136
2023-08-14,Laptop,Bursa,Can Arslan,9,310.0217112669223,0.07276328297489122,2587.171623854825
2023-01-28,Mouse,Bursa,Fatma Özkan,5,614.0256104983529,0.11080623902682969,2729.9387096643864
2024-12-30,Laptop,İzmir,Mehmet Kaya,3,1175.5713423674529,0.202211360227487,2813.5723865486325
2023-03-31,Laptop,Bursa,Ali Yılmaz,9,1191.328815251907,0.07692390830968254,9897.184320307078
2024-07-14,Phone,İzmir,Mehmet Kaya,2,1720.8289319601938,0.1400634297369313,2959.6074595186174
2024-04-18,Laptop,Antalya,Mehmet Kaya,4,1880.8101015274324,0.08848374721270261,6857.555903795126
2024-02-24,Keyboard,İstanbul,Ayşe Demir,18,987.0918846307227,0.020626171926746237,17401.175238795004
2023-11-07,Headphones,Bursa,Fatma Özkan,15,1654.2706973485524,0.0934145819677753,22496.06537541296
2023-05-25,Mouse,Antalya,Can Arslan,19,644.5610925508738,0.05780291894601009,11538.768019285675
2023-03-03,Monitor,Bursa,Fatma Özkan,19,969.6714121307602,0.06824448110806199,17166.437105526922
2024-03-03,Headphones,Bursa,Mehmet Kaya,2,1650.062063104675,0.0021426245304735137,3293.0531993029263
2023-02-11,Laptop,Antalya,Can Arslan,10,546.7599793066017,0.10556545030410193,4890.410158828389
2023-05-08,Keyboard,Antalya,Ali Yılmaz,17,599.5587564261704,0.05529041908502972,9628.951325793558
2024-12-25,Laptop,İstanbul,Ali Yılmaz,5,87.92369821775829,0.056638208332033334,414.7192874038903
2024-03-20,Tablet,İzmir,Mehmet Kaya,4,1145.7737443633434,0.033580373440436774,4429.192936597499
2024-08-31,Tablet,Antalya,Mehmet Kaya,17,1974.040842653197,0.07526204151483315,31032.998479624748
2023-04-05,Tablet,İstanbul,Ali Yılmaz,7,704.8419110509923,0.18452092620440938,4023.486801573241
2023-05-07,Tablet,Bursa,Fatma Özkan,6,593.4539160606253,0.287661561957123,2536.4402137023267
2024-09-23,Headphones,Ankara,Ali Yılmaz,19,839.6887453835675,0.2996378807446963,11173.637595401586
2024-01-22,Mouse,Antalya,Mehmet Kaya,9,922.7261174568207,0.21900051632425843,6485.837591771088
2023-08-25,Tablet,Antalya,Fatma Özkan,12,219.58568949906947,0.09096593515327515,2395.3304628901187
2024-01-03,Phone,İzmir,Can Arslan,13,727.0247267463133,0.23825470359515505,7199.499657597284
2024-05-23,Mouse,İzmir,Mehmet Kaya,7,1161.8541819216532,0.18305880269575034,6644.165825304173
2023-11-11,Monitor,İstanbul,Ali Yılmaz,15,1091.5724074646096,0.20650152346396944,12992.415635279023
2023-01-19,Laptop,Antalya,Ayşe Demir,7,1089.9809183262298,0.12169357783417124,6701.360684228947
2024-03-04,Monitor,İstanbul,Can Arslan,12,1697.773862453763,0.017715043337481584,20012.372698837815
2023-07-15,Keyboard,Antalya,Ayşe Demir,10,1981.0560826406354,0.18340249687431784,16177.25450636288
2024-06-12,Tablet,İzmir,Mehmet Kaya,17,1796.6663932544734,0.008683295023010117,30278.111951366594
2023-09-22,Phone,Bursa,Fatma Özkan,3,1174.1533611227385,0.1026208303972666,3160.982304571744
2023-03-17,Monitor,İstanbul,Can Arslan,17,1513.6669906510465,0.07079898177277126,23910.51545248826
2024-01-14,Keyboard,Bursa,Ayşe Demir,16,1935.588603505715,0.1713597551888741,25662.505828201614
2024-06-13,Keyboard,İstanbul,Can Arslan,18,1742.5602721252606,0.1749317271839694,25879.161492003976
2023-06-11,Phone,Bursa,Ayşe Demir,6,561.8457654061525,0.17436464324681497,2783.27837376825
2024-12-13,Tablet,İzmir,Mehmet Kaya,18,532.8817039893055,0.10441558664319614,8590.329868605051
2023-01-04,Phone,Bursa,Ali Yılmaz,12,363.23554460617385,0.051907160925349305,4132.572224861931
2023-06-08,Phone,Bursa,Can Arslan,6,257.502937660547,0.2465257250956171,1164.131035437175
2023-08-05,Laptop,İstanbul,Fatma Özkan,10,675.4304855075638,0.057677375540427574,6364.734277434907
2023-12-24,Monitor,Bursa,Ayşe Demir,2,917.1899148737548,0.172963496985342,1517.099079595004
2023-05-02,Laptop,Bursa,Ali Yılmaz,19,1234.2826127464787,0.026573501890993223,22828.18462665016
2023-04-29,Mouse,Ankara,Can Arslan,19,461.3912867089033,0.2524866022628322,6553.0271998678245
2023-03-19,Tablet,Ankara,Can Arslan,18,653.8542972825204,0.2813477399955201,8458.089632203038
2023-03-15,Keyboard,İzmir,Can Arslan,12,992.9222090412196,0.06602701981418173,11128.350176050968
2023-09-26,Mouse,Bursa,Ayşe Demir,7,1444.9600246963348,0.08134267601417641,9291.961766878172
2024-12-23,Headphones,Ankara,Ali Yılmaz,13,765.0238154208138,0.11727522805234868,8778.971149024179
2024-05-30,Keyboard,İzmir,Mehmet Kaya,4,521.2348955974111,0.020411194227500904,2042.3834756208846
2023-11-06,Keyboard,Bursa,Ali Yılmaz,8,228.40066085554452,0.22398096139326115,1417.9460900341078
2023-05-21,Keyboard,İstanbul,Fatma Özkan,8,503.1878901181056,0.19068959959201198,3257.881542655478
2024-08-11,Monitor,Ankara,Fatma Özkan,11,1739.1540970219573,0.13325518437645129,16581.430768806593
2023-04-17,Phone,İzmir,Mehmet Kaya,12,1467.6861276775612,0.20787606876743656,13951.071663257371
2024-07-04,Headphones,İstanbul,Ali Yılmaz,13,1238.879721137766,0.27452953634700894,11684.018394153343
2023-12-19,Laptop,Antalya,Mehmet Kaya,3,558.3821095590617,0.1554839162066133,1414.6880172753258
2023-04-27,Mouse,Ankara,Fatma Özkan,2,917.0239329321141,0.008124340101015315,1819.147437240406
2023-08-25,Phone,Antalya,Ayşe Demir,6,404.4390156343287,0.1512398525755315,2059.630311203998
2024-03-16,Mouse,Ankara,Ali Yılmaz,12,309.9043032602376,0.27832371992262217,2683.8070170818387
2024-01-30,Tablet,Antalya,Mehmet Kaya,14,1562.9606462159013,0.24238719843270567,16577.665914866808
2023-08-02,Monitor,İstanbul,Fatma Özkan,17,1676.933351711327,0.1732060203659003,23570.13279052348
2023-02-21,Laptop,Ankara,Can Arslan,7,1656.3054565040609,0.025580502483503218,11297.554314623632
2024-04-22,Keyboard,Ankara,Ayşe Demir,16,1998.1465213021077,0.06609821803127476,29857.16155005836
2023-01-16,Tablet,İzmir,Ayşe Demir,2,1079.9690604248945,0.14017829880225077,1857.1616695509351
2024-01-10,Monitor,Antalya,Can Arslan,13,146.15252486415812,0.07724376494774078,1753.2209966314192
2024-03-01,Phone,Antalya,Mehmet Kaya,6,804.0580774755509,0.24634272741610416,3635.905306015647
2024-07-18,Phone,Ankara,Mehmet Kaya,9,1868.0788761857361,0.2574620372931089,12484.075346088617
2023-06-28,Phone,Bursa,Mehmet Kaya,11,98.05658904082921,0.20900669636195907,853.1831583977155
2024-02-15,Laptop,Antalya,Ayşe Demir,4,1652.5866793681598,0.1938929800972144,5328.64689294603
2024-12-05,Phone,İzmir,Mehmet Kaya,7,1547.3589090857372,0.2255383762101769,8388.590653213325
2024-08-18,Keyboard,İzmir,Ayşe Demir,18,175.2652229213955,0.17780881999286333,2593.8273680632083
2024-08-03,Laptop,Ankara,Ayşe Demir,6,1860.6832891435652,0.19232583107464782,9016.954975153918
2023-03-17,Monitor,Antalya,Ali Yılmaz,15,1946.5080595169868,0.1080179705792178,26043.75313817806
2024-01-24,Tablet,Ankara,Can Arslan,13,1414.0918023502713,0.09207932189436976,16690.481445215126
2023-01-26,Headphones,İzmir,Ali Yılmaz,16,1215.4805542707452,0.26090876545549013,14373.616374732963
2024-06-08,Phone,İzmir,Can Arslan,2,1357.9917996139197,0.24637782611185363,2046.8254642946365
2024-11-28,Tablet,İzmir,Ali Yılmaz,11,736.2630529269647,0.13384477693715086,7014.8989772497835
2023-07-18,Tablet,Antalya,Mehmet Kaya,8,1695.271145785002,0.13141322277161513,11779.92080836533
2023-09-06,Headphones,İstanbul,Ayşe Demir,10,1185.7483999321769,0.055977029061950255,11193.737272890125
2023-03-25,Headphones,Antalya,Ali Yılmaz,8,293.49664996654917,0.15763353790865386,1977.8538773438738
2024-03-07,Tablet,Antalya,Ali Yılmaz,9,603.9138586288366,0.2984324863721718,3813.1770981925856
2024-08-24,Headphones,İzmir,Ali Yılmaz,11,1684.8792942797704,0.2146862150915357,14554.748292752234
2023-08-09,Headphones,Ankara,Ayşe Demir,4,603.4059889310208,0.2081589485627197,1911.2065308747658
2024-06-20,Laptop,Antalya,Mehmet Kaya,1,200.95252637026363,0.1538506087305426,170.03585786225815
2024-10-26,Tablet,Antalya,Mehmet Kaya,6,1178.5751289019986,0.18548550630411595,5759.799146401036
2024-07-31,Mouse,Ankara,Ayşe Demir,2,159.617115646763,0.22425619102395145,247.64397853918075
2023-04-13,Monitor,İstanbul,Ali Yılmaz,17,892.3792743537097,0.009903580770098175,15020.205910253962
2024-04-22,Laptop,İzmir,Mehmet Kaya,12,143.75398854857792,0.14507237571116025,1474.7910709425696
2024-06-19,Phone,Ankara,Mehmet Kaya,4,1827.9809691444543,0.04398436714795268,6990.313532232537
2023-08-31,Tablet,İstanbul,Ayşe Demir,11,1673.7528053813692,0.14802201012401855,15686.006057459139
2024-08-02,Keyboard,Antalya,Mehmet Kaya,13,1968.9744547347027,0.08767468702181637,23352.48806360452
2023-04-13,Laptop,Ankara,Ayşe Demir,7,542.0293513143032,0.2745869821137822,2752.3660326387235
2023-01-07,Laptop,Ankara,Ali Yılmaz,5,1897.2349988691305,0.06168644630980232,8901.006569871559
2024-03-30,Monitor,Bursa,Ayşe Demir,4,420.94446509926826,0.15626573481020375,1420.6610757849717
2023-07-07,Keyboard,Bursa,Ali Yılmaz,16,874.7399102960376,0.23867351287727592,10655.402608827666
2024-10-01,Keyboard,İzmir,Can Arslan,5,240.3395743125336,0.05005457346167329,1141.5473971717981
2023-10-19,Monitor,Antalya,Ayşe Demir,18,292.99937321879327,0.10976978958534227,4695.064086094725
2023-03-07,Headphones,Bursa,Fatma Özkan,7,84.45658735109606,0.030830472794934536,572.9692558269056
2024-08-24,Headphones,İstanbul,Fatma Özkan,19,1673.1625313187205,0.29748730288836844,22332.94052907394
2023-04-11,Mouse,Bursa,Mehmet Kaya,1,1971.9214312079607,0.20600358351723883,1565.6985499646785
2024-05-09,Keyboard,Bursa,Ayşe Demir,19,486.04460859569633,0.25712908188297473,6860.2996880329865
2024-08-16,Monitor,Bursa,Can Arslan,7,474.60997442634283,0.02349050114386725,3244.22803795433
